"Priors"               
p 0.0965034412 0.2864926632 0.097023191 0.0578742348 0.0081819442 0.040948257 0.0341164109 0.0443651628 0.0480020317 0.2864926632     
               
"Mu"               
t 0 0.2358945413 0.5073242633 0.6001126521 0.6466168066 0.7099090245 0.7099090245 0.7099090245 0.7099090245 0.92     
x -0.1642277347 -0.1174200052 -0.036882738 -0.0193775025 -0.0131976313 -0.0016468723 -0.0016468723 -0.0016468723 -0.0016468723 0     
y -0.3588870982 -0.2706427705 -0.1347971566 -0.0919029475 -0.0741675118 -0.0480445864 -0.0480445864 -0.0480445864 -0.0480445864 0     
z 0.0477160032 0.0355731039 0.0223428982 0.0133739492 0.0102064722 0.0057732273 0.0057732273 0.0057732273 0.0057732273 0     
qx 0.0379086807 -0.0315513541 -0.0438824917 -0.0408886079 -0.0404331257 -0.0380614721 -0.0380614721 -0.0380614721 -0.0380614721 -0.000587609     
qy -0.0146435692 0.0091501914 0.0062780824 0.0052318955 0.0048297677 0.0040213946 0.0040213946 0.0040213946 0.0040213946 0.0004813962     
qz -0.8085611324 0.8106366351 0.8155969974 0.8150301964 0.8150469682 0.8120461098 0.8120461098 0.8120461098 0.8120461098 -0.7041154368     
qw -0.587007149 0.584627259 0.5769197954 0.5779502816 0.5779621747 0.5823369027 0.5823369027 0.5823369027 0.5823369027 -0.7100851179     
x -0.5005837291 -0.500394694 -0.4998494782 -0.4995800357 -0.4994827826 -0.4992860396 -0.4992860396 -0.4992860396 -0.4992860396 -0.4949766956     
y -0.5540911049 -0.5536150181 -0.5544555028 -0.5598052372 -0.562140511 -0.5663779396 -0.5663779396 -0.5663779396 -0.5663779396 -0.5766141049     
z 0.2434939989 0.2434939989 0.243493999 0.243493999 0.2434949973 0.2434949974 0.2434949974 0.2434949974 0.2434949974 0.243494999     
qx 0 0.00000978 0.00000451 0.00000278 0.00000278 0.00000112 0.00000112 0.00000112 0.00000112 0     
qy -0.00000699 -0.0000359 -0.0000371 -0.0000323 -0.0000304 -0.0000285 -0.0000285 -0.0000285 -0.0000285 -0.00000399     
qz 0.5499125065 0.6873873995 0.7451154796 0.7475458604 0.751937676 0.7587580167 0.7587580167 0.7587580167 0.7587580167 0.7809987369     
qw 0.8352222669 0.7262909621 0.6669354696 0.6642101969 0.6592342 0.6513726056 0.6513726056 0.6513726056 0.6513726056 0.6245326036     
               
"Sigma1"               
s 0.0012 -0.0001 0 0.0002 -0.0017 0.0007 0.0384 0.0279 -0.0002 -0.0015 0 0 0 -0.0038 0
s -0.0001 0.0006 0.0004 0 0.0005 -0.0003 -0.0176 -0.0132 0.0006 0.0023 0 0 0 0.0002 0.0002
s 0 0.0004 0.0021 -0.0009 -0.0001 -0.001 -0.0127 -0.0091 -0.0017 -0.0018 0 0 0 0.0091 -0.0046
s 0.0002 0 -0.0009 0.0009 -0.0007 0.0006 0.0145 0.01 0.0007 0.0012 0 0 0 -0.0018 0.0013
s -0.0017 0.0005 -0.0001 -0.0007 0.0061 -0.002 -0.1177 -0.0859 0.002 0.0054 0 0 0 0.0052 0.0026
s 0.0007 -0.0003 -0.001 0.0006 -0.002 0.0012 0.0466 0.0339 0.0003 -0.0007 0 0 0 -0.0078 0.0017
s 0.0384 -0.0176 -0.0127 0.0145 -0.1177 0.0466 2.6092 1.8973 -0.0255 -0.1185 -0.0012 0 -0.0001 -0.2395 -0.0041
s 0.0279 -0.0132 -0.0091 0.01 -0.0859 0.0339 1.8973 1.3814 -0.0198 -0.0884 -0.0009 0 0 -0.171 -0.0048
s -0.0002 0.0006 -0.0017 0.0007 0.002 0.0003 -0.0255 -0.0198 0.004 0.0069 0.0001 0 0 -0.017 0.008
s -0.0015 0.0023 -0.0018 0.0012 0.0054 -0.0007 -0.1185 -0.0884 0.0069 0.0169 0.0002 0 0 -0.0147 0.0108
s 0 0 0 0 0 0 -0.0012 -0.0009 0.0001 0.0002 0 0 0 -0.0001 0.0001
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 -0.0001 0 0 0 0 0 0 0 0
s -0.0038 0.0002 0.0091 -0.0018 0.0052 -0.0078 -0.2395 -0.171 -0.017 -0.0147 -0.0001 0 0 0.1487 -0.0442
s 0 0.0002 -0.0046 0.0013 0.0026 0.0017 -0.0041 -0.0048 0.008 0.0108 0.0001 0 0 -0.0442 0.0184
               
"Sigma2"               
s 0.0133 0.004 0.0066 -0.0008 -0.0004 -0.0002 0.0001 -0.0001 0.0003 0.0003 0 0 0 0.0117 -0.0042
s 0.004 0.0016 0.0024 -0.0003 -0.0004 0 0 0 0.0003 0.0008 0 0 0 0.0027 -0.0011
