"Priors"               
p 0.1182394403 0.033286399 0.0443180507 0.1224366357 0.0102046708 0.1144911712 0.2785118162 0.2785118162       
               
"Mu"               
t 0 0.0575002016 0.0575002016 0.1392951665 0.1392951665 0.1934473219 0.3900443289 0.9       
x 0.0990242512 0.0739780747 0.0739780747 0.0609917721 0.0609917721 0.0502664244 0.0220180532 0       
y 0.006848242 0.0070298975 0.0070298975 0.0043709855 0.0043709855 0.0041450844 0.0014748223 0       
z 0.0394881616 0.0438846421 0.0438846421 0.0260526083 0.0260526083 0.0236296966 0.0125385952 0       
qx 0.0289847404 0.0269218491 0.0269218491 0.0273623316 0.0273623316 0.0247370311 0.0206790042 -0.0016226133       
qy 0.6618979365 0.6744582126 0.6744582126 0.6788428399 0.6788428399 0.6848296983 0.6935731019 0.7029694131       
qz -0.7465954804 -0.7356216446 -0.7356216446 -0.7316749976 -0.7316749976 -0.7263444323 -0.7182709625 -0.7111702208       
qw 0.0603837318 0.0569397003 0.0569397003 0.0554562846 0.0554562846 0.0531048902 0.0511425013 0.0082636797       
x 0.8690752741 0.8719788797 0.8719788797 0.8685815323 0.8685815323 0.8712395877 0.8783786739 0.8788145761       
y -0.0122723034 -0.0053105099 -0.0053105099 -0.0060586897 -0.0060586897 -0.0060586897 -0.0146290528 -0.0122227059       
z -0.0308403617 -0.0295250933 -0.0295250933 -0.029431566 -0.029431566 -0.0312248413 -0.034093379 -0.0285511804       
qx 0 0.000000453 0.000000453 0.0000032 0.0000032 0.00000156 -0.00000238 0       
qy 0 0.000000311 0.000000311 1.74E-009 1.74E-009 -0.000000537 -0.000000537 -0.00000043       
qz 0.9999997879 0.9999997877 0.9999997877 0.9999997877 0.9999997877 0.9999997877 0.9999997877 0.999999789       
qw 0.00065125 0.000651546 0.000651546 0.000651666 0.000651666 0.000651666 0.0006515465 0.0006495928       
               
"Sigma1"               
s 0.0003 -0.0002 0.0001 0 0 0 0 0 0.0001 0.0001 0 0 0 0 0
s -0.0002 0.0003 -0.0003 -0.0001 0.0003 0.0003 0.0002 0.0001 -0.0002 -0.0001 0 0 0 0 0
s 0.0001 -0.0003 0.0007 0.0002 -0.0009 -0.0005 -0.0005 -0.0001 0.0001 0 0.0001 0 0 0 0
s 0 -0.0001 0.0002 0.0002 -0.0001 -0.0002 -0.0002 0.0001 0.0002 0.0001 0 0 0 0 0
s 0 0.0003 -0.0009 -0.0001 0.0014 0.0007 0.0006 0.0004 0 0.0001 -0.0001 0 0 0 0
s 0 0.0003 -0.0005 -0.0002 0.0007 0.0007 0.0005 0 -0.0002 -0.0002 -0.0001 0 0 0 0
s 0 0.0002 -0.0005 -0.0002 0.0006 0.0005 0.0005 0.0001 -0.0001 -0.0001 -0.0001 0 0 0 0
s 0 0.0001 -0.0001 0.0001 0.0004 0 0.0001 0.0004 0.0001 -0.0001 0 0 0 0 0
s 0.0001 -0.0002 0.0001 0.0002 0 -0.0002 -0.0001 0.0001 0.0005 0.0002 0 0 0 0 0
s 0.0001 -0.0001 0 0.0001 0.0001 -0.0002 -0.0001 -0.0001 0.0002 0.0004 0 0 0 0 0
s 0 0 0.0001 0 -0.0001 -0.0001 -0.0001 0 0 0 0.0001 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma2"               
s 0.0006 -0.0001 0 0 0 0 0 0 -0.0001 -0.0001 0 0 0 0 0
s -0.0001 0.0003 -0.0002 -0.0001 0.0002 0.0002 0.0002 0 -0.0003 0 0 0 0 0 0
s 0 -0.0002 0.0006 0 -0.0009 -0.0005 -0.0005 -0.0001 0 -0.0002 0.0001 0 0 0 0
s 0 -0.0001 0 0.0002 0 -0.0002 -0.0001 0.0001 0.0002 0.0001 0 0 0 0 0
s 0 0.0002 -0.0009 0 0.0017 0.0006 0.0006 0.0003 0.0002 0.0003 -0.0002 0 0 0 0
s 0 0.0002 -0.0005 -0.0002 0.0006 0.0007 0.0006 -0.0001 -0.0001 0 0 0 0 0 0
s 0 0.0002 -0.0005 -0.0001 0.0006 0.0006 0.0005 0 -0.0001 0 0 0 0 0 0
s 0 0 -0.0001 0.0001 0.0003 -0.0001 0 0.0003 0 0 0 0 0 0 0
s -0.0001 -0.0003 0 0.0002 0.0002 -0.0001 -0.0001 0 0.0007 0.0002 -0.0001 0 0 0 0
s -0.0001 0 -0.0002 0.0001 0.0003 0 0 0 0.0002 0.0003 -0.0001 0 0 0 0
s 0 0 0.0001 0 -0.0002 0 0 0 -0.0001 -0.0001 0.0001 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma3"               
s 0.0006 -0.0001 0 0 0 0 0 0 -0.0001 -0.0001 0 0 0 0 0
s -0.0001 0.0003 -0.0002 -0.0001 0.0002 0.0002 0.0002 0 -0.0003 0 0 0 0 0 0
s 0 -0.0002 0.0006 0 -0.0009 -0.0005 -0.0005 -0.0001 0 -0.0002 0.0001 0 0 0 0
s 0 -0.0001 0 0.0002 0 -0.0002 -0.0001 0.0001 0.0002 0.0001 0 0 0 0 0
s 0 0.0002 -0.0009 0 0.0017 0.0006 0.0006 0.0003 0.0002 0.0003 -0.0002 0 0 0 0
s 0 0.0002 -0.0005 -0.0002 0.0006 0.0007 0.0006 -0.0001 -0.0001 0 0 0 0 0 0
s 0 0.0002 -0.0005 -0.0001 0.0006 0.0006 0.0005 0 -0.0001 0 0 0 0 0 0
s 0 0 -0.0001 0.0001 0.0003 -0.0001 0 0.0003 0 0 0 0 0 0 0
s -0.0001 -0.0003 0 0.0002 0.0002 -0.0001 -0.0001 0 0.0007 0.0002 -0.0001 0 0 0 0
s -0.0001 0 -0.0002 0.0001 0.0003 0 0 0 0.0002 0.0003 -0.0001 0 0 0 0
s 0 0 0.0001 0 -0.0002 0 0 0 -0.0001 -0.0001 0.0001 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma4"               
s 0.0024 -0.0005 -0.0001 -0.0002 0 0.0003 0.0002 -0.0001 0.0002 0 0 0 0 0 0
s -0.0005 0.0004 -0.0001 0 0.0003 0.0001 0.0001 0 -0.0003 0 -0.0001 0 0 0 0
s -0.0001 -0.0001 0.0003 0 -0.0006 -0.0003 -0.0003 0 0 -0.0001 0.0001 0 0 0 0
s -0.0002 0 0 0.0001 0.0001 -0.0001 -0.0001 0.0001 0.0001 0 0 0 0 0 0
s 0 0.0003 -0.0006 0.0001 0.0014 0.0005 0.0005 0.0002 0.0001 0.0002 -0.0002 0 0 0 0
s 0.0003 0.0001 -0.0003 -0.0001 0.0005 0.0005 0.0004 0 0 0 -0.0001 0 0 0 0
s 0.0002 0.0001 -0.0003 -0.0001 0.0005 0.0004 0.0004 0 0 0 -0.0001 0 0 0 0
s -0.0001 0 0 0.0001 0.0002 0 0 0.0003 0 -0.0001 0 0 0 0 0
s 0.0002 -0.0003 0 0.0001 0.0001 0 0 0 0.0007 0 0 0 0 0 0
s 0 0 -0.0001 0 0.0002 0 0 -0.0001 0 0.0003 0 0 0 0 0
s 0 -0.0001 0.0001 0 -0.0002 -0.0001 -0.0001 0 0 0 0.0001 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma5"               
s 0.0024 -0.0005 -0.0001 -0.0002 0 0.0003 0.0002 -0.0001 0.0002 0 0 0 0 0 0
s -0.0005 0.0004 -0.0001 0 0.0003 0.0001 0.0001 0 -0.0003 0 -0.0001 0 0 0 0
s -0.0001 -0.0001 0.0003 0 -0.0006 -0.0003 -0.0003 0 0 -0.0001 0.0001 0 0 0 0
s -0.0002 0 0 0.0001 0.0001 -0.0001 -0.0001 0.0001 0.0001 0 0 0 0 0 0
s 0 0.0003 -0.0006 0.0001 0.0014 0.0005 0.0005 0.0002 0.0001 0.0002 -0.0002 0 0 0 0
s 0.0003 0.0001 -0.0003 -0.0001 0.0005 0.0005 0.0004 0 0 0 -0.0001 0 0 0 0
s 0.0002 0.0001 -0.0003 -0.0001 0.0005 0.0004 0.0004 0 0 0 -0.0001 0 0 0 0
s -0.0001 0 0 0.0001 0.0002 0 0 0.0003 0 -0.0001 0 0 0 0 0
s 0.0002 -0.0003 0 0.0001 0.0001 0 0 0 0.0007 0 0 0 0 0 0
s 0 0 -0.0001 0 0.0002 0 0 -0.0001 0 0.0003 0 0 0 0 0
s 0 -0.0001 0.0001 0 -0.0002 -0.0001 -0.0001 0 0 0 0.0001 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma6"               
s 0.0057 -0.001 -0.0002 -0.0004 -0.0001 0.0005 0.0004 0 0 -0.0001 0 0 0 0 0
s -0.001 0.0005 -0.0001 0.0001 0.0004 0.0001 0.0001 0 -0.0002 0.0001 -0.0001 0 0 0 0
s -0.0002 -0.0001 0.0002 0 -0.0004 -0.0002 -0.0002 0 0 -0.0001 0.0001 0 0 0 0
s -0.0004 0.0001 0 0.0001 0.0001 -0.0001 -0.0001 0.0001 0.0001 0 0 0 0 0 0
s -0.0001 0.0004 -0.0004 0.0001 0.0012 0.0005 0.0005 0.0002 0 0.0002 -0.0002 0 0 0 0
s 0.0005 0.0001 -0.0002 -0.0001 0.0005 0.0005 0.0004 0 0 0 -0.0002 0 0 0 0
s 0.0004 0.0001 -0.0002 -0.0001 0.0005 0.0004 0.0004 0 0 0 -0.0002 0 0 0 0
s 0 0 0 0.0001 0.0002 0 0 0.0002 0.0001 -0.0001 0 0 0 0 0
s 0 -0.0002 0 0.0001 0 0 0 0.0001 0.0006 0 0 0 0 0 0
s -0.0001 0.0001 -0.0001 0 0.0002 0 0 -0.0001 0 0.0003 0 0 0 0 0
s 0 -0.0001 0.0001 0 -0.0002 -0.0002 -0.0002 0 0 0 0.0001 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma7"               
s 0.0159 -0.0019 -0.0003 -0.0006 -0.0006 0.0007 0.0005 -0.0006 0.0003 -0.0003 0.0005 0 0 0 0
s -0.0019 0.0006 0 0.0001 0.0005 0.0001 0.0001 0.0002 -0.0002 0.0001 -0.0002 0 0 0 0
s -0.0003 0 0.0001 0 -0.0002 -0.0001 -0.0001 0 0 0 0 0 0 0 0
s -0.0006 0.0001 0 0.0001 0.0001 0 0 0.0001 0 0 0 0 0 0 0
s -0.0006 0.0005 -0.0002 0.0001 0.0008 0.0002 0.0002 0.0003 -0.0001 0.0001 -0.0003 0 0 0 0
s 0.0007 0.0001 -0.0001 0 0.0002 0.0002 0.0002 0 0 0 -0.0002 0 0 0 0
s 0.0005 0.0001 -0.0001 0 0.0002 0.0002 0.0002 0 0 0 -0.0002 0 0 0 0
s -0.0006 0.0002 0 0.0001 0.0003 0 0 0.0003 0 0 -0.0001 0 0 0 0
s 0.0003 -0.0002 0 0 -0.0001 0 0 0 0.0002 0 0.0001 0 0 0 0
s -0.0003 0.0001 0 0 0.0001 0 0 0 0 0.0001 0 0 0 0 0
s 0.0005 -0.0002 0 0 -0.0003 -0.0002 -0.0002 -0.0001 0.0001 0 0.0004 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma8"               
s 0.0809 -0.0029 -0.0004 -0.0024 -0.002 -0.2555 0.2617 -0.0103 -0.0003 0.0003 -0.0011 0 0 0 0
s -0.0029 0.0004 0 0.0001 0.0002 0.0116 -0.0117 0.0005 -0.0002 0 -0.0001 0 0 0 0
s -0.0004 0 0 0 0 0.0013 -0.0014 0.0001 0 0 0 0 0 0 0
s -0.0024 0.0001 0 0.0001 0.0001 0.0093 -0.0095 0.0004 0 0 0 0 0 0 0
s -0.002 0.0002 0 0.0001 0.0003 0.001 -0.001 0.0003 0 0 -0.0001 0 0 0 0
s -0.2555 0.0116 0.0013 0.0093 0.001 1.8632 -1.8957 0.0529 0.0037 -0.0034 0.0138 0 0 0 0
s 0.2617 -0.0117 -0.0014 -0.0095 -0.001 -1.8957 1.929 -0.0539 -0.0038 0.0034 -0.0141 0 0 0 0
s -0.0103 0.0005 0.0001 0.0004 0.0003 0.0529 -0.0539 0.0019 0.0001 -0.0002 0.0003 0 0 0 0
s -0.0003 -0.0002 0 0 0 0.0037 -0.0038 0.0001 0.0004 0 0.0002 0 0 0 0
s 0.0003 0 0 0 0 -0.0034 0.0034 -0.0002 0 0.0001 0.0001 0 0 0 0
s -0.0011 -0.0001 0 0 -0.0001 0.0138 -0.0141 0.0003 0.0002 0.0001 0.0008 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Related_Object"               
pose -0.1900519022 0.0100236585 -0.0102411923 0 0 0 1        
grasp 0.1900519022 -0.0100236585 0.0102411923            
name KallaxDrawer2           
