"Priors"               
p 0.1179402387 0.0458771643 0.2056572936 0.1800179521 0.102927495 0.1174937076 0.0244288552 0.2056572936       
               
"Mu"               
t 0 0.2647720754 0.2647720754 0.4133240456 0.6107629849 0.6398879132 0.6398879132 0.9       
x 0.0011423355 0.0597793929 0.0597793929 0.1235006124 0.1743743711 0.181108141 0.181108141 0.2418862678       
y -9.45E-005 0.0007700545 0.0007700545 0.0011249816 0.0009853634 0.000734003 0.000734003 0.0013172623       
z -0.0009886258 0.010745626 0.010745626 0.0166156578 0.017042934 0.0170429863 0.0170429863 0.0208074646       
qx -0.0091607815 0.0044148235 0.0044148235 0.0053620809 0.0053182025 0.0053178274 0.0053178274 -0.0094920008       
qy 0.7027758276 0.7031359104 0.7031359104 0.7034935867 0.7050423845 0.7051871546 0.7051871546 -0.7032779696       
qz -0.7113306019 -0.7109204627 -0.7109204627 -0.7105510911 -0.7089992285 -0.708856893 -0.708856893 0.7106041931       
qw 0.005566961 0.0131337923 0.0131337923 0.0136076611 0.0143891177 0.014307442 0.014307442 -0.0187531366       
x 0.8807441957 0.8790144924 0.8790144924 0.8784985863 0.8774763144 0.8775886546 0.8775886546 0.8825391363       
y -0.010640943 -0.0155419408 -0.0155419408 -0.0166288486 -0.0181277008 -0.0180455357 -0.0180455357 -0.0180304756       
z -0.0280612914 -0.0155584175 -0.0155584175 -0.0273869345 -0.0332205697 -0.0340037857 -0.0340037857 -0.0336552451       
qx 0 2.16E-007 2.16E-007 2.01E-007 -1.07E-007 -1.79E-007 -1.79E-007 0       
qy 0 5.89E-009 5.89E-009 8.26E-009 1.98E-008 1.98E-008 1.98E-008 5.64E-008       
qz 0.9999997877 0.9999997877 0.9999997877 0.9999997876 0.9999997876 0.9999997876 0.9999997876 0.9999997876       
qw 0.0006515998 0.0006516768 0.0006516768 0.0006517361 0.000651758 0.0006517611 0.0006517611 0.0006517187       
               
"Sigma1"               
s 0.019 0.0037 0.0001 0.001 0.0015 -0.0222 0.0223 0.0009 -0.0001 -0.0002 0.0015 0 0 0 0
s 0.0037 0.001 0 0.0002 0.0003 0.0012 -0.0012 0.0002 -0.0001 0 0.0001 0 0 0 0
s 0.0001 0 0 0 0 -0.0003 0.0003 0 0 0 0 0 0 0 0
s 0.001 0.0002 0 0.0001 0.0001 -0.0009 0.0009 0.0001 0 0 0 0 0 0 0
s 0.0015 0.0003 0 0.0001 0.0002 -0.0035 0.0035 0.0001 0 0 0.0001 0 0 0 0
s -0.0222 0.0012 -0.0003 -0.0009 -0.0035 0.2362 -0.2377 -0.0005 -0.0022 0.0013 -0.007 0 0 0 0
s 0.0223 -0.0012 0.0003 0.0009 0.0035 -0.2377 0.2392 0.0005 0.0022 -0.0013 0.0071 0 0 0 0
s 0.0009 0.0002 0 0.0001 0.0001 -0.0005 0.0005 0.0001 0 0 0 0 0 0 0
s -0.0001 -0.0001 0 0 0 -0.0022 0.0022 0 0.0003 0 0.0001 0 0 0 0
s -0.0002 0 0 0 0 0.0013 -0.0013 0 0 0.0001 0 0 0 0 0
s 0.0015 0.0001 0 0 0.0001 -0.007 0.0071 0 0.0001 0 0.001 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma2"               
s 0.0105 0.0039 0 0.0004 0.0001 0.0054 -0.0053 0.0001 -0.0002 -0.0002 -0.0002 0 0 0 0
s 0.0039 0.002 0 0.0002 0.0001 0.0067 -0.0067 0.0001 -0.0001 -0.0001 -0.0003 0 0 0 0
s 0 0 0 0 0 -0.0002 0.0002 0 0 0 0 0 0 0 0
s 0.0004 0.0002 0 0.0001 0 0.001 -0.001 0 0 0 0 0 0 0 0
s 0.0001 0.0001 0 0 0.0001 -0.0018 0.0018 0 0 0 -0.0001 0 0 0 0
s 0.0054 0.0067 -0.0002 0.001 -0.0018 0.2436 -0.2444 0.0004 -0.0008 0.0005 -0.0026 0 0 0 0
s -0.0053 -0.0067 0.0002 -0.001 0.0018 -0.2444 0.2453 -0.0004 0.0008 -0.0005 0.0027 0 0 0 0
s 0.0001 0.0001 0 0 0 0.0004 -0.0004 0.0001 0 0 -0.0001 0 0 0 0
s -0.0002 -0.0001 0 0 0 -0.0008 0.0008 0 0.0002 0 0 0 0 0 0
s -0.0002 -0.0001 0 0 0 0.0005 -0.0005 0 0 0.0001 -0.0001 0 0 0 0
s -0.0002 -0.0003 0 0 -0.0001 -0.0026 0.0027 -0.0001 0 -0.0001 0.0005 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Sigma3"               
s 0.0105 0.0039 0 0.0004 0.0001 0.0054 -0.0053 0.0001 -0.0002 -0.0002 -0.0002 0 0 0 0
s 0.0039 0.002 0 0.0002 0.0001 0.0067 -0.0067 0.0001 -0.0001 -0.0001 -0.0003 0 0 0 0
s 0 0 0 0 0 -0.0002 0.0002 0 0 0 0 0 0 0 0
s 0.0004 0.0002 0 0.0001 0 0.001 -0.001 0 0 0 0 0 0 0 0
s 0.0001 0.0001 0 0 0.0001 -0.0018 0.0018 0 0 0 -0.0001 0 0 0 0
s 0.0054 0.0067 -0.0002 0.001 -0.0018 0.2436 -0.2444 0.0004 -0.0008 0.0005 -0.0026 0 0 0 0
s -0.0053 -0.0067 0.0002 -0.001 0.0018 -0.2444 0.2453 -0.0004 0.0008 -0.0005 0.0027 0 0 0 0
s 0.0001 0.0001 0 0 0 0.0004 -0.0004 0.0001 0 0 -0.0001 0 0 0 0
s -0.0002 -0.0001 0 0 0 -0.0008 0.0008 0 0.0002 0 0 0 0 0 0
s -0.0002 -0.0001 0 0 0 0.0005 -0.0005 0 0 0.0001 -0.0001 0 0 0 0
